,LOTTO GAME,DRAW DATE,JACKPOT,WINNERS,DAY,BALL 1,BALL 2,BALL 3,BALL 4,BALL 5,BALL 6
11971,Ultra Lotto 6/58,2019-09-10,160077065.6,0,Tuesday,30,13,9,11,47,1
11990,Ultra Lotto 6/58,2019-09-08,154617734.8,0,Sunday,56,53,49,40,20,7
12007,Ultra Lotto 6/58,2019-09-06,148951507.2,0,Friday,43,57,50,12,49,19
12034,Ultra Lotto 6/58,2019-09-03,142529940.4,0,Tuesday,43,49,14,55,44,33
12053,Ultra Lotto 6/58,2019-09-01,137220794.8,0,Sunday,40,27,54,38,30,24
12070,Ultra Lotto 6/58,2019-08-30,131752290.0,0,Friday,54,14,15,35,55,34
12097,Ultra Lotto 6/58,2019-08-27,125834153.6,0,Tuesday,39,57,47,18,41,31
12116,Ultra Lotto 6/58,2019-08-25,121317461.2,0,Sunday,43,13,10,9,15,17
12133,Ultra Lotto 6/58,2019-08-23,116787093.6,0,Friday,45,22,16,56,43,19
12160,Ultra Lotto 6/58,2019-08-20,111451917.6,0,Tuesday,12,47,9,6,20,35
12179,Ultra Lotto 6/58,2019-08-18,107247950.8,0,Sunday,56,42,52,27,38,22
12196,Ultra Lotto 6/58,2019-08-16,102822514.4,0,Friday,52,50,51,14,37,54
12223,Ultra Lotto 6/58,2019-08-13,98276940.4,0,Tuesday,51,16,10,2,4,32
12242,Ultra Lotto 6/58,2019-08-11,95142867.8,0,Sunday,46,5,32,31,12,27
12259,Ultra Lotto 6/58,2019-08-09,91494191.4,0,Friday,29,20,11,44,9,26
12286,Ultra Lotto 6/58,2019-08-06,88604433.6,0,Tuesday,29,9,8,55,7,24
12305,Ultra Lotto 6/58,2019-08-04,85687251.4,0,Sunday,1,12,43,5,41,2
12322,Ultra Lotto 6/58,2019-08-02,82260852.2,0,Friday,41,11,17,45,34,37
12349,Ultra Lotto 6/58,2019-07-30,78823541.0,0,Tuesday,3,16,8,2,53,10
12368,Ultra Lotto 6/58,2019-07-28,78768843.2,0,Sunday,53,56,3,34,46,52
12385,Ultra Lotto 6/58,2019-07-26,78631885.8,0,Friday,19,31,46,50,55,11
12412,Ultra Lotto 6/58,2019-07-23,74947537.8,0,Tuesday,26,8,20,31,17,14
12431,Ultra Lotto 6/58,2019-07-21,72334120.6,0,Sunday,6,17,16,3,26,34
12448,Ultra Lotto 6/58,2019-07-19,69367907.0,0,Friday,47,31,12,22,32,23
12475,Ultra Lotto 6/58,2019-07-16,66009300.0,0,Tuesday,53,24,58,55,18,21
12494,Ultra Lotto 6/58,2019-07-14,63694691.6,0,Sunday,20,18,54,47,39,42
12511,Ultra Lotto 6/58,2019-07-12,60915031.8,0,Friday,19,16,20,27,3,32
12538,Ultra Lotto 6/58,2019-07-09,58449488.4,0,Tuesday,9,29,53,47,19,27
12564,Ultra Lotto 6/58,2019-07-07,56052581.8,0,Sunday,7,11,4,51,10,53
12582,Ultra Lotto 6/58,2019-07-05,53190707.4,0,Friday,40,14,12,52,16,18
12610,Ultra Lotto 6/58,2019-07-02,50840684.0,0,Tuesday,57,38,19,35,23,4
12627,Ultra Lotto 6/58,2019-06-30,49500000.0,0,Sunday,6,23,15,55,21,16
12645,Ultra Lotto 6/58,2019-06-28,49500000.0,0,Friday,10,4,52,18,37,16
12673,Ultra Lotto 6/58,2019-06-25,49500000.0,0,Tuesday,36,49,27,55,32,33
12690,Ultra Lotto 6/58,2019-06-23,49500000.0,0,Sunday,43,36,7,24,41,55
12708,Ultra Lotto 6/58,2019-06-21,49500000.0,0,Friday,56,52,43,6,53,25
12736,Ultra Lotto 6/58,2019-06-18,49500000.0,0,Tuesday,18,5,43,11,58,44
12753,Ultra Lotto 6/58,2019-06-16,49500000.0,0,Sunday,58,33,46,24,25,37
12771,Ultra Lotto 6/58,2019-06-14,49500000.0,0,Friday,4,27,57,46,13,7
12799,Ultra Lotto 6/58,2019-06-11,49500000.0,0,Tuesday,53,40,48,21,13,57
12816,Ultra Lotto 6/58,2019-06-09,49500000.0,0,Sunday,23,45,34,52,16,31
12834,Ultra Lotto 6/58,2019-06-07,49500000.0,0,Friday,35,24,32,2,56,30
12862,Ultra Lotto 6/58,2019-06-04,49500000.0,0,Tuesday,50,3,54,7,26,29
12879,Ultra Lotto 6/58,2019-06-02,49500000.0,0,Sunday,54,5,13,56,28,37
12897,Ultra Lotto 6/58,2019-05-31,49500000.0,0,Friday,33,4,38,35,56,47
12925,Ultra Lotto 6/58,2019-05-28,49500000.0,0,Tuesday,18,16,45,27,17,44
12942,Ultra Lotto 6/58,2019-05-26,49500000.0,0,Sunday,46,28,4,5,45,9
12960,Ultra Lotto 6/58,2019-05-24,49500000.0,0,Friday,34,18,17,57,4,20
12988,Ultra Lotto 6/58,2019-05-21,49500000.0,0,Tuesday,19,9,35,24,20,7
13005,Ultra Lotto 6/58,2019-05-19,49500000.0,0,Sunday,57,48,41,20,53,55
13023,Ultra Lotto 6/58,2019-05-17,49500000.0,0,Friday,21,19,36,9,20,7
13051,Ultra Lotto 6/58,2019-05-14,49500000.0,0,Tuesday,42,13,37,22,34,45
13068,Ultra Lotto 6/58,2019-05-12,72169131.4,1,Sunday,6,17,4,26,8,15
13086,Ultra Lotto 6/58,2019-05-10,69989908.0,0,Friday,9,49,18,50,27,6
13114,Ultra Lotto 6/58,2019-05-07,67104702.2,0,Tuesday,22,46,26,36,30,10
13131,Ultra Lotto 6/58,2019-05-05,65348933.6,0,Sunday,16,21,47,14,46,44
13149,Ultra Lotto 6/58,2019-05-03,63221964.6,0,Friday,32,40,54,22,5,34
13177,Ultra Lotto 6/58,2019-04-30,60410489.2,0,Tuesday,22,6,10,49,33,11
13194,Ultra Lotto 6/58,2019-04-28,58720769.8,0,Sunday,12,7,33,8,14,50
13212,Ultra Lotto 6/58,2019-04-26,56662363.8,0,Friday,30,17,11,53,51,48
13240,Ultra Lotto 6/58,2019-04-23,54219732.4,0,Tuesday,29,43,35,28,24,45
13268,Ultra Lotto 6/58,2019-04-16,52455936.6,0,Tuesday,36,25,26,17,30,13
13285,Ultra Lotto 6/58,2019-04-14,50739920.4,0,Sunday,18,13,28,23,19,14
13303,Ultra Lotto 6/58,2019-04-12,49500000.0,0,Friday,44,10,40,4,19,26
13331,Ultra Lotto 6/58,2019-04-09,49500000.0,0,Tuesday,23,39,51,19,10,40
13348,Ultra Lotto 6/58,2019-04-07,49500000.0,0,Sunday,13,1,24,12,23,45
13366,Ultra Lotto 6/58,2019-04-05,49500000.0,0,Friday,6,49,51,29,41,10
13394,Ultra Lotto 6/58,2019-04-02,49500000.0,0,Tuesday,17,34,38,33,26,9
13411,Ultra Lotto 6/58,2019-03-31,49500000.0,0,Sunday,13,17,35,38,18,43
13429,Ultra Lotto 6/58,2019-03-29,49500000.0,0,Friday,2,48,28,37,20,39
13457,Ultra Lotto 6/58,2019-03-26,49500000.0,0,Tuesday,9,51,55,53,32,54
13474,Ultra Lotto 6/58,2019-03-24,49500000.0,0,Sunday,20,41,16,7,5,45
13492,Ultra Lotto 6/58,2019-03-22,49500000.0,0,Friday,23,45,13,56,39,57
13520,Ultra Lotto 6/58,2019-03-19,49500000.0,0,Tuesday,18,4,47,39,16,22
13537,Ultra Lotto 6/58,2019-03-17,49500000.0,0,Sunday,38,31,30,15,5,13
13555,Ultra Lotto 6/58,2019-03-15,49500000.0,0,Friday,24,47,5,2,16,1
13583,Ultra Lotto 6/58,2019-03-12,49500000.0,0,Tuesday,3,27,37,35,30,8
13600,Ultra Lotto 6/58,2019-03-10,49500000.0,0,Sunday,24,52,25,15,41,8
13618,Ultra Lotto 6/58,2019-03-08,49500000.0,0,Friday,25,45,3,30,24,48
13646,Ultra Lotto 6/58,2019-03-05,49500000.0,0,Tuesday,56,13,25,46,11,39
13663,Ultra Lotto 6/58,2019-03-03,49500000.0,0,Sunday,11,46,12,20,36,22
13681,Ultra Lotto 6/58,2019-03-01,49500000.0,0,Friday,41,42,54,3,8,25
13709,Ultra Lotto 6/58,2019-02-26,49500000.0,0,Tuesday,42,10,21,25,4,8
13726,Ultra Lotto 6/58,2019-02-24,49500000.0,1,Sunday,16,6,7,9,5,45
13744,Ultra Lotto 6/58,2019-02-22,49500000.0,0,Friday,20,51,6,10,11,16
13772,Ultra Lotto 6/58,2019-02-19,49500000.0,0,Tuesday,55,31,42,33,11,47
13789,Ultra Lotto 6/58,2019-02-17,49500000.0,0,Sunday,31,33,5,10,32,43
13807,Ultra Lotto 6/58,2019-02-15,49500000.0,0,Friday,48,56,12,10,55,42
13835,Ultra Lotto 6/58,2019-02-12,49500000.0,0,Tuesday,25,53,45,8,29,26
13852,Ultra Lotto 6/58,2019-02-10,49500000.0,0,Sunday,12,52,45,25,3,28
13870,Ultra Lotto 6/58,2019-02-08,49500000.0,0,Friday,21,28,57,39,19,20
13898,Ultra Lotto 6/58,2019-02-05,49500000.0,0,Tuesday,43,19,33,11,13,48
13915,Ultra Lotto 6/58,2019-02-03,49500000.0,0,Sunday,15,10,57,27,9,28
13933,Ultra Lotto 6/58,2019-02-01,49500000.0,0,Friday,28,40,25,54,52,36
13961,Ultra Lotto 6/58,2019-01-29,49500000.0,0,Tuesday,22,30,23,52,14,38
13978,Ultra Lotto 6/58,2019-01-27,49500000.0,0,Sunday,44,53,39,43,38,7
13996,Ultra Lotto 6/58,2019-01-25,49500000.0,0,Friday,27,15,34,20,22,18
14024,Ultra Lotto 6/58,2019-01-22,49500000.0,0,Tuesday,24,21,15,56,7,37
14041,Ultra Lotto 6/58,2019-01-20,49500000.0,0,Sunday,42,6,39,45,5,11
14059,Ultra Lotto 6/58,2019-01-18,49500000.0,1,Friday,29,12,39,42,34,8
14087,Ultra Lotto 6/58,2019-01-15,49500000.0,0,Tuesday,18,21,54,3,23,47
14104,Ultra Lotto 6/58,2019-01-13,58472458.0,1,Sunday,43,55,15,2,29,56
14122,Ultra Lotto 6/58,2019-01-11,55805699.0,0,Friday,7,21,23,39,25,18
14150,Ultra Lotto 6/58,2019-01-08,53162339.0,0,Tuesday,45,50,30,35,49,52
14167,Ultra Lotto 6/58,2019-01-06,51083577.0,0,Sunday,52,45,24,5,14,44
14185,Ultra Lotto 6/58,2019-01-04,49500000.0,0,Friday,37,22,5,32,13,17
14220,Ultra Lotto 6/58,2018-12-30,49500000.0,0,Sunday,1,9,50,56,51,28
14238,Ultra Lotto 6/58,2018-12-28,49500000.0,0,Friday,3,37,51,14,46,6
14273,Ultra Lotto 6/58,2018-12-23,49500000.0,0,Sunday,35,25,48,24,38,39
14291,Ultra Lotto 6/58,2018-12-21,49500000.0,0,Friday,32,9,29,26,20,56
14319,Ultra Lotto 6/58,2018-12-18,49500000.0,0,Tuesday,36,35,47,38,13,6
14336,Ultra Lotto 6/58,2018-12-16,49500000.0,0,Sunday,52,45,18,1,49,36
14354,Ultra Lotto 6/58,2018-12-14,49500000.0,0,Friday,25,56,42,26,31,49
14382,Ultra Lotto 6/58,2018-12-11,49500000.0,0,Tuesday,17,13,38,4,24,39
14399,Ultra Lotto 6/58,2018-12-09,49500000.0,0,Sunday,51,21,12,36,55,30
14417,Ultra Lotto 6/58,2018-12-07,49500000.0,0,Friday,17,37,11,8,52,48
14445,Ultra Lotto 6/58,2018-12-04,49500000.0,0,Tuesday,7,1,25,13,11,38
14462,Ultra Lotto 6/58,2018-12-02,49500000.0,0,Sunday,31,14,37,53,7,36
14480,Ultra Lotto 6/58,2018-11-30,49500000.0,0,Friday,50,14,21,22,20,24
14508,Ultra Lotto 6/58,2018-11-27,49500000.0,0,Tuesday,10,6,56,15,25,34
14525,Ultra Lotto 6/58,2018-11-25,49500000.0,0,Sunday,30,39,48,11,13,26
14543,Ultra Lotto 6/58,2018-11-23,49500000.0,0,Friday,36,25,6,18,54,26
14571,Ultra Lotto 6/58,2018-11-20,49500000.0,0,Tuesday,21,44,28,55,16,29
14588,Ultra Lotto 6/58,2018-11-18,49500000.0,0,Sunday,37,39,5,35,41,12
14606,Ultra Lotto 6/58,2018-11-16,49500000.0,1,Friday,13,12,1,41,21,45
14634,Ultra Lotto 6/58,2018-11-13,49500000.0,0,Tuesday,23,14,18,16,30,37
14651,Ultra Lotto 6/58,2018-11-11,49500000.0,0,Sunday,51,46,24,55,17,27
14669,Ultra Lotto 6/58,2018-11-09,49500000.0,0,Friday,36,56,49,34,42,45
14697,Ultra Lotto 6/58,2018-11-06,49500000.0,0,Tuesday,43,58,21,54,23,22
14714,Ultra Lotto 6/58,2018-11-04,49500000.0,0,Sunday,35,42,6,53,3,17
14732,Ultra Lotto 6/58,2018-11-02,49500000.0,0,Friday,27,5,54,25,44,16
14760,Ultra Lotto 6/58,2018-10-30,49500000.0,0,Tuesday,22,6,48,10,49,11
14777,Ultra Lotto 6/58,2018-10-28,49500000.0,0,Sunday,8,34,45,20,36,16
14795,Ultra Lotto 6/58,2018-10-26,49500000.0,0,Friday,38,15,4,3,41,50
14823,Ultra Lotto 6/58,2018-10-23,49500000.0,0,Tuesday,7,26,43,8,53,6
14840,Ultra Lotto 6/58,2018-10-21,49500000.0,0,Sunday,14,16,52,53,20,11
14858,Ultra Lotto 6/58,2018-10-19,49500000.0,0,Friday,3,25,22,55,33,41
14886,Ultra Lotto 6/58,2018-10-16,49500000.0,0,Tuesday,33,23,7,46,22,20
14903,Ultra Lotto 6/58,2018-10-14,1180622508.0,2,Sunday,40,50,37,25,1,45
14921,Ultra Lotto 6/58,2018-10-12,1112647388.0,0,Friday,28,14,54,50,17,27
14949,Ultra Lotto 6/58,2018-10-09,1026264340.0,0,Tuesday,12,16,46,3,38,36
14966,Ultra Lotto 6/58,2018-10-07,954503164.0,0,Sunday,45,21,2,30,7,10
14984,Ultra Lotto 6/58,2018-10-05,903290152.0,0,Friday,1,30,27,36,49,12
15012,Ultra Lotto 6/58,2018-10-02,849578320.0,0,Tuesday,30,41,53,4,2,54
15029,Ultra Lotto 6/58,2018-09-30,809365820.0,0,Sunday,34,30,32,20,3,23
15047,Ultra Lotto 6/58,2018-09-28,774030800.0,0,Friday,46,25,55,26,50,57
15075,Ultra Lotto 6/58,2018-09-25,734038468.0,0,Tuesday,50,21,51,19,53,48
15092,Ultra Lotto 6/58,2018-09-23,704720320.0,0,Sunday,58,8,34,29,35,38
15110,Ultra Lotto 6/58,2018-09-21,679409304.0,0,Friday,6,47,41,55,28,10
15138,Ultra Lotto 6/58,2018-09-18,650886268.0,0,Tuesday,4,35,50,8,47,44
15155,Ultra Lotto 6/58,2018-09-16,625503012.0,0,Sunday,34,15,39,53,36,43
15173,Ultra Lotto 6/58,2018-09-14,601502936.0,0,Friday,52,32,55,17,7,40
15201,Ultra Lotto 6/58,2018-09-11,574579336.0,0,Tuesday,33,30,3,43,18,19
15218,Ultra Lotto 6/58,2018-09-09,551720748.0,0,Sunday,24,35,56,38,28,42
15236,Ultra Lotto 6/58,2018-09-07,528487576.0,0,Friday,17,6,55,54,20,27
15264,Ultra Lotto 6/58,2018-09-04,503330392.0,0,Tuesday,7,8,41,25,13,30
15281,Ultra Lotto 6/58,2018-09-02,485363060.0,0,Sunday,41,51,28,30,54,24
15299,Ultra Lotto 6/58,2018-08-31,467068348.0,0,Friday,3,30,38,19,54,7
15327,Ultra Lotto 6/58,2018-08-28,446795172.0,0,Tuesday,28,29,8,40,33,4
